"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"165","2022-09-30 15:32:40","2022-09-30 15:37:07","0","100","266","1","2022-09-30 15:37:07","anonymous","TH","1","1","34","1","1","1","3","3","1","1|2|3|4|5","37","42","21","0","0","1|2|3|4|5","1","1|2|3|4|5","24","27","27","22","0","1|2|3|4|5","5","27","73","1|2","3","0","100","1|2","3","5","2","5","5","1","ไทย","ไทย","ไทย","266","Complete","30-39","1","1","Intervention","Pass","FL_63","Intervention"
"166","2022-09-30 15:32:04","2022-09-30 15:37:10","0","100","305","1","2022-09-30 15:37:10","anonymous","TH","1","1","42","1","1","1","10","10","2","1|2|3|4|5","20","20","20","0","40","1|2|3|4|5","2","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","7","70","30","1|2","4","0","100","1|2","4","7","2","5","5","1","ไทย","ไทย","ไทย","305","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"167","2022-09-30 15:04:57","2022-09-30 15:37:46","0","100","1968","1","2022-09-30 15:37:46","anonymous","TH","1","1","63","0","1","1","10","10","2","4|3|2|1|5","25","25","20","10","20","4|3|2|1|5","3","4|3|2|1|5","20","20","25","10","25","4|3|2|1|5","4","40","60","2|1","3","61","39","2|1","3","5","2","3","4","1","ไทย","ไทย","ไทย","1968","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"168","2022-09-30 15:27:50","2022-09-30 15:38:00","0","100","610","1","2022-09-30 15:38:01","anonymous","TH","1","1","61","1","1","1","10","10","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","7","50","50","2|1","4","20","80","2|1","4","5","2","3","0","1","ไทย","ไทย","ไทย","610","Complete","60+","1","1","Control","Pass","FL_63","Control"
"169","2022-09-30 15:38:04","2022-09-30 15:38:35","0","100","31","1","2022-09-30 15:38:36","anonymous","TH","1","1","57","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","31","","50-59","","","","","",""
"170","2022-09-30 15:31:44","2022-09-30 15:39:13","0","100","449","1","2022-09-30 15:39:13","anonymous","TH","1","1","56","0","1","1","10","10","2","4|3|2|1|5","50","20","10","10","10","4|3|2|1|5","2","4|3|2|1|5","20","40","20","10","10","4|3|2|1|5","7","20","80","2|1","4","20","80","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","449","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"171","2022-09-30 15:38:59","2022-09-30 15:40:07","0","100","67","1","2022-09-30 15:40:07","anonymous","TH","1","1","51","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","67","","50-59","","","","","",""
"172","2022-09-30 15:39:54","2022-09-30 15:40:25","0","100","30","1","2022-09-30 15:40:25","anonymous","TH","1","1","56","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","30","","50-59","","","","","",""
"173","2022-09-30 15:27:19","2022-09-30 15:40:37","0","100","798","1","2022-09-30 15:40:37","anonymous","TH","0.8999999761581421","1","36","0","1","1","10","10","1","1|2|3|4|5","75","17","8","0","0","1|2|3|4|5","3","1|2|3|4|5","24","21","17","5","33","1|2|3|4|5","4","48","52","1|2","3","0","100","1|2","4","5","2","5","5","2","ไทย","ไทย","ไทย","798","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"174","2022-09-30 15:36:02","2022-09-30 15:41:02","0","100","299","1","2022-09-30 15:41:02","anonymous","TH","0.8999999761581421","1","43","1","1","1","10","9","1","4|3|2|1|5","17","26","12","29","16","4|3|2|1|5","2","4|3|2|1|5","26","13","26","22","13","4|3|2|1|5","6","39","61","2|1","3","53","47","2|1","4","6","2","5","7","1","ไทย","ไทย","ไทย","299","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"175","2022-09-30 15:34:35","2022-09-30 15:41:03","0","100","387","1","2022-09-30 15:41:03","anonymous","TH","0.8999999761581421","1","42","0","1","1","7","7","2","1|2|3|4|5","35","65","0","0","0","1|2|3|4|5","2","1|2|3|4|5","42","54","4","0","0","1|2|3|4|5","5","90","10","1|2","3","50","50","1|2","2","2","2","5","5","1","ไทย","ไทย","ไทย","387","Complete","40-49","0","1","Control","Pass","FL_64","Control"
"176","2022-09-30 15:20:26","2022-09-30 15:41:39","0","100","1272","1","2022-09-30 15:41:39","anonymous","TH","0.8999999761581421","1","72","1","1","1","10","10","1","1|2|3|4|5","60","30","5","0","5","1|2|3|4|5","1","1|2|3|4|5","0","30","70","0","0","1|2|3|4|5","5","70","30","1|2","3","50","50","1|2","4","6","2","5","6","2","ไทย","ไทย","ไทย","1272","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"177","2022-09-30 15:36:36","2022-09-30 15:41:46","0","100","309","1","2022-09-30 15:41:47","anonymous","TH","1","1","31","0","1","1","10","10","1","4|3|2|1|5","21","67","11","0","1","4|3|2|1|5","1","4|3|2|1|5","32","22","2","12","32","4|3|2|1|5","7","14","86","2|1","4","0","100","2|1","4","7","2","5","5","1","ไทย","ไทย","ไทย","309","Complete","30-39","0","0","Intervention","Pass","FL_88","Intervention"
"178","2022-09-30 15:28:57","2022-09-30 15:42:31","0","100","814","1","2022-09-30 15:42:31","anonymous","TH","1","1","45","0","1","1","10","10","2","1|2|3|4|5","99","1","0","0","0","1|2|3|4|5","2","1|2|3|4|5","10","49","0","0","41","1|2|3|4|5","5","30","70","1|2","3","50","50","1|2","2","6","2","4","5","1","ไทย","ไทย","ไทย","814","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"179","2022-09-30 15:36:55","2022-09-30 15:42:31","0","100","336","1","2022-09-30 15:42:32","anonymous","TH","1","1","40","1","1","1","10","10","1","4|3|2|1|5","12","2","25","7","54","4|3|2|1|5","1","4|3|2|1|5","10","36","31","13","10","4|3|2|1|5","5","32","68","2|1","3","14","86","2|1","3","7","2","3","5","1","ไทย","ไทย","ไทย","336","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"180","2022-09-30 15:38:37","2022-09-30 15:43:16","0","100","279","1","2022-09-30 15:43:17","anonymous","TH","1","1","30","1","1","1","10","9","2","1|2|3|4|5","81","19","0","0","0","1|2|3|4|5","1","1|2|3|4|5","60","20","8","8","4","1|2|3|4|5","5","70","30","1|2","2","83","17","1|2","3","7","2","5","9","1","ไทย","ไทย","ไทย","279","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"181","2022-09-30 15:40:52","2022-09-30 15:43:22","0","100","149","1","2022-09-30 15:43:23","anonymous","TH","1","1","22","0","1","1","10","10","1","1|2|3|4|5","17","32","21","10","20","1|2|3|4|5","3","1|2|3|4|5","10","15","38","8","29","1|2|3|4|5","5","56","44","1|2","2","55","45","1|2","4","4","2","5","6","2","ไทย","ไทย","ไทย","149","Speeder","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"182","2022-09-30 15:09:41","2022-09-30 15:43:24","0","100","2023","1","2022-09-30 15:43:25","anonymous","TH","1","1","39","1","1","1","10","10","2","1|2|3|4|5","25","66","9","0","0","1|2|3|4|5","2","1|2|3|4|5","30","60","10","0","0","1|2|3|4|5","7","30","70","1|2","4","20","80","1|2","4","6","2","5","1","1","ไทย","ไทย","ไทย","2023","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"183","2022-09-30 15:37:43","2022-09-30 15:43:51","0","100","368","1","2022-09-30 15:43:51","anonymous","TH","1","1","45","1","1","1","10","10","1","4|3|2|1|5","26","45","10","9","10","4|3|2|1|5","1","4|3|2|1|5","25","30","10","10","25","4|3|2|1|5","7","30","70","2|1","3","30","70","2|1","4","7","2","5","8","1","ไทย","ไทย","ไทย","368","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"184","2022-09-30 15:43:04","2022-09-30 15:43:58","0","100","54","1","2022-09-30 15:43:59","anonymous","TH","1","1","52","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","54","","50-59","","","","","",""
"185","2022-09-30 15:39:35","2022-09-30 15:45:18","0","100","342","1","2022-09-30 15:45:19","anonymous","TH","1","1","30","1","1","1","10","10","1","4|3|2|1|5","10","20","10","50","10","4|3|2|1|5","1","4|3|2|1|5","10","20","10","50","10","4|3|2|1|5","7","10","90","2|1","4","0","100","2|1","4","7","2","3","5","1","ไทย","ไทย","ไทย","342","Complete","30-39","1","0","Intervention","Pass","FL_76","Intervention"
"186","2022-09-30 15:31:55","2022-09-30 15:45:20","0","100","804","1","2022-09-30 15:45:20","anonymous","TH","1","1","40","1","1","1","10","9","2","4|3|2|1|5","10","15","51","5","19","4|3|2|1|5","1","4|3|2|1|5","20","40","30","0","10","4|3|2|1|5","7","60","40","2|1","4","20","80","2|1","3","5","2","4","4","1","ไทย","ไทย","ไทย","804","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"187","2022-09-30 15:42:08","2022-09-30 15:45:45","0","100","216","1","2022-09-30 15:45:47","anonymous","TH","1","1","62","0","1","1","10","10","1","4|3|2|1|5","0","26","38","36","0","4|3|2|1|5","1","4|3|2|1|5","0","0","54","46","0","4|3|2|1|5","7","43","57","2|1","2","42","58","2|1","2","7","2","2","7","2","ไทย","ไทย","ไทย","216","Complete","60+","0","1","Control","Pass","FL_64","Control"
"188","2022-09-30 15:40:27","2022-09-30 15:47:10","0","100","402","1","2022-09-30 15:47:11","anonymous","TH","1","1","45","1","1","1","10","10","3","4|3|2|1|5","10","20","30","30","10","4|3|2|1|5","2","4|3|2|1|5","20","20","20","20","20","4|3|2|1|5","7","40","60","2|1","3","60","40","2|1","3","7","2","5","10","1","ไทย","ไทย","ไทย","402","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"189","2022-09-30 15:37:55","2022-09-30 15:47:16","0","100","561","1","2022-09-30 15:47:17","anonymous","TH","1","1","47","1","1","1","9","8","2","1|2|3|4|5","33","32","15","5","15","1|2|3|4|5","2","1|2|3|4|5","36","35","8","8","13","1|2|3|4|5","5","33","67","1|2","3","33","67","1|2","3","5","2","5","5","1","ไทย","ไทย","ไทย","561","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"190","2022-09-30 15:39:19","2022-09-30 15:48:08","0","100","529","1","2022-09-30 15:48:09","anonymous","TH","0.8999999761581421","1","50","0","1","1","10","5","1","4|3|2|1|5","60","40","0","0","0","4|3|2|1|5","5","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","4","40","60","2|1","2","70","30","2|1","1","99","2","6","5","1","ไทย","ไทย","ไทย","529","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"191","2022-09-30 15:37:03","2022-09-30 15:48:11","0","100","668","1","2022-09-30 15:48:12","anonymous","TH","1","1","62","0","1","1","10","10","1","4|3|2|1|5","20","0","0","80","0","4|3|2|1|5","2","4|3|2|1|5","0","60","0","0","40","4|3|2|1|5","2","59","41","2|1","3","34","66","2|1","3","5","2","3","8","1","ไทย","ไทย","ไทย","668","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"192","2022-09-30 15:35:03","2022-09-30 15:49:00","0","100","836","1","2022-09-30 15:49:00","anonymous","TH","1","1","47","1","1","1","10","10","1","4|3|2|1|5","30","60","0","0","10","4|3|2|1|5","1","4|3|2|1|5","60","40","0","0","0","4|3|2|1|5","5","20","80","2|1","4","35","65","2|1","3","6","2","3","5","2","ไทย","ไทย","ไทย","836","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"193","2022-09-30 15:29:30","2022-09-30 15:49:44","0","100","1213","1","2022-09-30 15:49:45","anonymous","TH","0.800000011920929","1","64","1","1","1","10","5","1","1|2|3|4|5","30","10","10","10","40","1|2|3|4|5","1","1|2|3|4|5","20","20","10","10","40","1|2|3|4|5","4","70","30","1|2","3","70","30","1|2","4","4","2","2","5","2","ไทย","ไทย","ไทย","1213","Complete","60+","0","0","Control","Pass","FL_88","Control"
"194","2022-09-30 15:39:11","2022-09-30 15:50:06","0","100","655","1","2022-09-30 15:50:07","anonymous","TH","1","1","54","0","1","1","10","10","2","4|3|2|1|5","15","30","25","20","10","4|3|2|1|5","3","4|3|2|1|5","25","0","25","20","30","4|3|2|1|5","6","40","60","2|1","4","30","70","2|1","3","6","2","5","10","1","ไทย","ไทย","ไทย","655","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"195","2022-09-30 15:22:04","2022-09-30 15:50:44","0","100","1720","1","2022-09-30 15:50:45","anonymous","TH","1","1","38","1","1","1","10","10","1","4|3|2|1|5","31","13","12","12","32","4|3|2|1|5","5","4|3|2|1|5","0","0","0","0","100","4|3|2|1|5","4","47","53","2|1","3","42","58","2|1","3","4","2","3","5","1","ไทย","ไทย","ไทย","1720","Complete","30-39","1","0","Control","Pass","FL_76","Control"
"196","2022-09-30 15:50:28","2022-09-30 15:50:48","0","100","20","1","2022-09-30 15:50:49","anonymous","TH","1","1","32","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","20","Screenout","30-39","","","","","",""
"197","2022-09-30 15:43:41","2022-09-30 15:51:14","0","100","453","1","2022-09-30 15:51:14","anonymous","TH","1","1","62","0","1","1","9","10","1","1|2|3|4|5","30","30","20","5","15","1|2|3|4|5","2","1|2|3|4|5","10","20","20","20","30","1|2|3|4|5","6","30","70","1|2","3","40","60","1|2","3","6","2","5","7","1","ไทย","ไทย","ไทย","453","Complete","60+","1","1","Control","Pass","FL_63","Control"
"198","2022-09-30 15:38:14","2022-09-30 15:51:38","0","100","803","1","2022-09-30 15:51:38","anonymous","TH","1","1","51","0","1","1","10","10","1","1|2|3|4|5","30","60","0","0","10","1|2|3|4|5","1","1|2|3|4|5","30","40","5","5","20","1|2|3|4|5","4","60","40","1|2","4","60","40","1|2","4","3","2","5","5","1","ไทย","ไทย","ไทย","803","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"199","2022-09-30 15:46:13","2022-09-30 15:51:57","0","100","344","1","2022-09-30 15:51:58","anonymous","TH","1","1","37","0","1","1","10","10","2","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","7","50","50","2|1","3","0","100","2|1","4","7","2","4","3","2","ไทย","ไทย","ไทย","344","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"200","2022-09-30 15:43:02","2022-09-30 15:52:18","0","100","556","1","2022-09-30 15:52:19","anonymous","TH","1","1","44","0","1","1","10","10","2","4|3|2|1|5","80","0","0","0","20","4|3|2|1|5","2","4|3|2|1|5","27","35","18","0","20","4|3|2|1|5","7","28","72","2|1","4","26","74","2|1","4","5","2","5","6","2","ไทย","ไทย","ไทย","556","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"201","2022-09-30 15:42:26","2022-09-30 15:52:19","0","100","593","1","2022-09-30 15:52:20","anonymous","TH","0.8999999761581421","1","57","0","1","1","10","9","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","50","50","1|2","3","0","100","1|2","3","5","2","5","7","1","ไทย","ไทย","ไทย","593","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"202","2022-09-30 15:47:24","2022-09-30 15:53:44","0","100","379","1","2022-09-30 15:53:44","anonymous","TH","1","1","64","1","1","1","10","10","2","4|3|2|1|5","50","50","0","0","0","4|3|2|1|5","1","4|3|2|1|5","54","46","0","0","0","4|3|2|1|5","7","39","61","2|1","3","62","38","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","379","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"203","2022-09-30 15:50:01","2022-09-30 15:54:14","0","100","253","1","2022-09-30 15:54:14","anonymous","TH","1","1","45","0","1","1","9","9","4","1|2|3|4|5","22","22","20","12","24","1|2|3|4|5","1","1|2|3|4|5","38","14","12","17","19","1|2|3|4|5","6","51","49","1|2","3","51","49","1|2","3","6","2","5","7","1","ไทย","ไทย","ไทย","253","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"204","2022-09-30 15:51:15","2022-09-30 15:54:26","0","100","190","1","2022-09-30 15:54:26","anonymous","TH","1","1","34","1","1","1","9","8","3","1|2|3|4|5","29","32","23","16","0","1|2|3|4|5","3","1|2|3|4|5","24","23","18","20","15","1|2|3|4|5","6","35","65","1|2","3","42","58","1|2","3","5","2","5","8","1","ไทย","ไทย","ไทย","190","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"205","2022-09-30 15:49:54","2022-09-30 15:54:33","0","100","278","1","2022-09-30 15:54:33","anonymous","TH","1","1","25","1","1","1","10","7","1","1|2|3|4|5","37","20","18","0","25","1|2|3|4|5","1","1|2|3|4|5","30","20","11","12","27","1|2|3|4|5","5","38","62","1|2","4","40","60","1|2","2","6","2","5","5","1","ไทย","ไทย","ไทย","278","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"206","2022-09-30 15:38:32","2022-09-30 15:54:40","0","100","967","1","2022-09-30 15:54:40","anonymous","TH","1","1","31","0","1","1","10","10","2","1|2|3|4|5","30","30","0","0","40","1|2|3|4|5","2","1|2|3|4|5","29","27","11","12","21","1|2|3|4|5","5","50","50","1|2","3","20","80","1|2","3","5","2","5","5","1","ไทย","ไทย","ไทย","967","Complete","30-39","0","0","Intervention","Pass","FL_88","Intervention"
"207","2022-09-30 15:43:45","2022-09-30 15:54:45","0","100","659","1","2022-09-30 15:54:45","anonymous","TH","1","1","39","0","1","1","10","10","2","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","2","1|2|3|4|5","5","5","50","15","25","1|2|3|4|5","7","10","90","1|2","4","10","90","1|2","4","7","2","3","0","2","ไทย","ไทย","ไทย","659","Complete","30-39","1","0","Intervention","Pass","FL_76","Intervention"
"208","2022-09-30 15:48:37","2022-09-30 15:55:22","0","100","404","1","2022-09-30 15:55:22","anonymous","TH","1","1","70","1","1","1","10","10","1","4|3|2|1|5","90","0","0","0","10","4|3|2|1|5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","7","10","90","2|1","4","10","90","2|1","4","7","2","4","5","1","ไทย","ไทย","ไทย","404","Complete","60+","1","0","Control","Pass","FL_76","Control"
"209","2022-09-30 15:42:22","2022-09-30 15:55:31","0","100","789","1","2022-09-30 15:55:32","anonymous","TH","1","1","41","0","1","1","10","10","1","1|2|3|4|5","49","26","20","1","4","1|2|3|4|5","4","1|2|3|4|5","31","22","15","19","13","1|2|3|4|5","7","40","60","1|2","3","20","80","1|2","4","5","2","5","8","2","ไทย","ไทย","ไทย","789","Complete","40-49","0","0","Intervention","Pass","FL_88","Intervention"
"210","2022-09-30 15:47:15","2022-09-30 15:55:38","0","100","503","1","2022-09-30 15:55:39","anonymous","TH","1","1","55","0","1","1","10","10","4","4|3|2|1|5","20","25","20","15","20","4|3|2|1|5","2","4|3|2|1|5","10","20","40","20","10","4|3|2|1|5","7","20","80","2|1","4","25","75","2|1","3","7","2","4","5","2","ไทย","ไทย","ไทย","503","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"211","2022-09-30 15:50:34","2022-09-30 15:56:41","0","100","367","1","2022-09-30 15:56:41","anonymous","TH","0.800000011920929","1","47","0","1","1","10","10","1","1|2|3|4|5","14","17","17","19","33","1|2|3|4|5","2","1|2|3|4|5","18","12","23","26","21","1|2|3|4|5","7","46","54","1|2","3","31","69","1|2","3","6","2","5","5","1","ไทย","ไทย","ไทย","367","Complete","40-49","0","1","Intervention","Pass","FL_64","Intervention"
"212","2022-09-30 15:50:48","2022-09-30 15:56:44","0","100","356","1","2022-09-30 15:56:44","anonymous","TH","1","1","47","1","1","1","10","10","2","4|3|2|1|5","0","0","80","0","20","4|3|2|1|5","2","4|3|2|1|5","0","70","0","0","30","4|3|2|1|5","7","40","60","2|1","3","20","80","2|1","3","7","2","5","4","1","ไทย","ไทย","ไทย","356","Complete","40-49","1","0","Control","Pass","FL_76","Control"
"213","2022-09-30 15:51:49","2022-09-30 15:57:08","0","100","319","1","2022-09-30 15:57:09","anonymous","TH","0.8999999761581421","1","22","1","1","1","4","4","4","4|3|2|1|5","10","40","30","20","0","4|3|2|1|5","2","4|3|2|1|5","22","22","22","22","12","4|3|2|1|5","7","50","50","2|1","3","50","50","2|1","4","4","1","","","","ไทย","ไทย","ไทย","319","QualityFail","18-29","0","0","Intervention","Fail","FL_88","Intervention"
"214","2022-09-30 15:52:05","2022-09-30 15:57:39","0","100","333","1","2022-09-30 15:57:39","anonymous","TH","1","1","55","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","333","","50-59","","","","","",""
"215","2022-09-30 15:51:33","2022-09-30 15:57:57","0","100","383","1","2022-09-30 15:57:57","anonymous","TH","1","1","22","0","1","1","10","7","2","4|3|2|1|5","19","64","0","11","6","4|3|2|1|5","1","4|3|2|1|5","44","52","0","0","4","4|3|2|1|5","7","75","25","2|1","3","20","80","2|1","4","5","2","5","5","2","ไทย","ไทย","ไทย","383","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"216","2022-09-30 15:49:42","2022-09-30 15:58:06","0","100","504","1","2022-09-30 15:58:06","anonymous","TH","1","1","51","0","1","1","10","10","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","1|2|3|4|5","51","49","0","0","0","1|2|3|4|5","4","48","52","1|2","3","56","44","1|2","2","99","2","2","5","1","ไทย","ไทย","ไทย","504","Complete","50-59","0","1","Control","Pass","FL_64","Control"
"217","2022-09-30 15:53:24","2022-09-30 15:59:37","0","100","372","1","2022-09-30 15:59:37","anonymous","TH","1","1","34","0","1","1","10","10","1","1|2|3|4|5","25","27","16","13","19","1|2|3|4|5","5","1|2|3|4|5","26","20","16","18","20","1|2|3|4|5","7","44","56","1|2","3","31","69","1|2","3","6","2","5","8","1","ไทย","ไทย","ไทย","372","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"218","2022-09-30 15:51:27","2022-09-30 15:59:41","0","100","493","1","2022-09-30 15:59:41","anonymous","TH","1","1","30","1","1","1","9","7","2","4|3|2|1|5","28","40","7","15","10","4|3|2|1|5","2","4|3|2|1|5","13","42","20","10","15","4|3|2|1|5","4","30","70","2|1","3","47","53","2|1","2","4","2","4","5","2","ไทย","ไทย","ไทย","493","Complete","30-39","1","1","Intervention","Pass","FL_63","Intervention"
"219","2022-09-30 15:46:39","2022-09-30 16:00:21","0","100","821","1","2022-09-30 16:00:21","anonymous","TH","1","1","48","1","1","1","8","7","2","1|2|3|4|5","41","20","0","0","39","1|2|3|4|5","4","1|2|3|4|5","0","0","50","30","20","1|2|3|4|5","2","20","80","1|2","2","70","30","1|2","2","2","2","5","4","1","ไทย","ไทย","ไทย","821","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"220","2022-09-30 15:58:42","2022-09-30 16:02:00","0","100","197","1","2022-09-30 16:02:00","anonymous","TH","0.8999999761581421","1","32","0","1","1","10","10","1","1|2|3|4|5","62","38","0","0","0","1|2|3|4|5","1","1|2|3|4|5","62","38","0","0","0","1|2|3|4|5","6","30","70","1|2","4","43","57","1|2","2","5","2","5","5","1","ไทย","ไทย","ไทย","197","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"221","2022-09-30 15:34:23","2022-09-30 16:02:14","0","100","1671","1","2022-09-30 16:02:15","anonymous","TH","1","1","73","1","1","1","7","3","2","1|2|3|4|5","58","0","0","42","0","1|2|3|4|5","2","1|2|3|4|5","51","48","0","1","0","1|2|3|4|5","7","71","29","1|2","4","24","76","1|2","3","3","2","6","3","1","ไทย","ไทย","ไทย","1671","Complete","60+","0","1","Control","Pass","FL_64","Control"
