"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"278","2022-09-30 17:28:30","2022-09-30 17:36:48","0","100","498","1","2022-09-30 17:36:49","anonymous","TH","1","1","66","0","1","1","10","10","2","1|2|3|4|5","29","71","0","0","0","1|2|3|4|5","2","1|2|3|4|5","77","23","0","0","0","1|2|3|4|5","6","75","25","1|2","2","66","34","1|2","3","6","2","5","5","1","ไทย","ไทย","ไทย","498","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"279","2022-09-30 17:20:19","2022-09-30 17:42:54","0","100","1354","1","2022-09-30 17:42:54","anonymous","TH","1","1","61","0","1","1","10","10","2","4|3|2|1|5","14","18","34","34","0","4|3|2|1|5","2","4|3|2|1|5","57","13","17","13","0","4|3|2|1|5","7","30","70","2|1","4","0","100","2|1","4","99","2","2","5","1","ไทย","ไทย","ไทย","1354","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"280","2022-09-30 17:28:35","2022-09-30 17:43:39","0","100","903","1","2022-09-30 17:43:39","anonymous","TH","0.800000011920929","1","32","0","1","1","10","10","1","4|3|2|1|5","40","40","10","5","5","4|3|2|1|5","5","4|3|2|1|5","30","30","15","10","15","4|3|2|1|5","5","20","80","2|1","3","20","80","2|1","3","5","2","5","5","3","ไทย","ไทย","ไทย","903","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"281","2022-09-30 17:30:50","2022-09-30 17:45:05","0","100","855","1","2022-09-30 17:45:06","anonymous","TH","1","1","26","1","1","1","0","10","5","1|2|3|4|5","21","45","29","5","0","1|2|3|4|5","5","1|2|3|4|5","66","34","0","0","0","1|2|3|4|5","1","47","53","1|2","4","47","53","1|2","4","3","2","3","4","1","ไทย","ไทย","ไทย","855","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"282","2022-09-30 17:39:27","2022-09-30 17:47:43","0","100","496","1","2022-09-30 17:47:44","anonymous","TH","1","1","39","0","1","1","10","10","1","1|2|3|4|5","50","19","13","16","2","1|2|3|4|5","1","1|2|3|4|5","51","20","19","0","10","1|2|3|4|5","6","50","50","1|2","3","40","60","1|2","3","7","2","5","2","1","ไทย","ไทย","ไทย","496","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"283","2022-09-30 17:51:33","2022-09-30 17:55:26","0","100","233","1","2022-09-30 17:55:26","anonymous","TH","1","1","29","0","1","1","7","6","4","4|3|2|1|5","0","48","24","0","28","4|3|2|1|5","2","4|3|2|1|5","23","38","25","14","0","4|3|2|1|5","5","75","25","2|1","3","24","76","2|1","2","6","2","5","3","1","ไทย","ไทย","ไทย","233","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"284","2022-09-30 17:48:11","2022-09-30 17:58:01","0","100","589","1","2022-09-30 17:58:02","anonymous","TH","1","1","31","1","1","1","10","7","1","1|2|3|4|5","84","16","0","0","0","1|2|3|4|5","1","1|2|3|4|5","75","25","0","0","0","1|2|3|4|5","7","20","80","1|2","3","30","70","1|2","3","7","2","5","5","2","ไทย","ไทย","ไทย","589","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"285","2022-09-30 17:58:01","2022-09-30 18:00:55","0","100","173","1","2022-09-30 18:00:55","anonymous","TH","1","1","29","0","1","1","10","8","2","4|3|2|1|5","16","29","19","20","16","4|3|2|1|5","1","4|3|2|1|5","7","32","24","17","20","4|3|2|1|5","7","84","16","2|1","4","42","58","2|1","3","6","2","4","10","1","ไทย","ไทย","ไทย","173","Speeder","18-29","1","0","Control","Pass","FL_76","Control"
"286","2022-09-30 17:59:06","2022-09-30 18:01:50","0","100","164","1","2022-09-30 18:01:50","anonymous","TH","0.800000011920929","1","18","1","1","1","5","0","1","4|3|2|1|5","26","29","27","0","18","4|3|2|1|5","1","4|3|2|1|5","12","29","49","10","0","4|3|2|1|5","7","45","55","2|1","3","37","63","2|1","3","6","2","3","6","1","ไทย","ไทย","ไทย","164","Speeder","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"287","2022-09-30 18:07:27","2022-09-30 18:08:03","0","100","35","1","2022-09-30 18:08:03","anonymous","TH","1","1","44","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","35","","40-49","","","","","",""
"288","2022-09-30 17:49:42","2022-09-30 18:08:48","0","100","1145","1","2022-09-30 18:08:48","anonymous","TH","1","1","71","1","1","1","10","10","2","4|3|2|1|5","10","10","20","30","30","4|3|2|1|5","1","4|3|2|1|5","20","10","30","10","30","4|3|2|1|5","1","40","60","2|1","3","40","60","2|1","3","7","2","5","3","1","ไทย","ไทย","ไทย","1145","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"289","2022-09-30 16:25:22","2022-09-30 18:10:30","0","100","6307","1","2022-09-30 18:10:30","anonymous","TH","0.699999988079071","1","62","0","1","1","9","4","1","4|3|2|1|5","16","25","16","9","34","4|3|2|1|5","1","4|3|2|1|5","16","18","17","4","45","4|3|2|1|5","5","31","69","2|1","4","22","78","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","6307","Complete","60+","0","0","Control","Pass","FL_88","Control"
"290","2022-09-30 18:11:16","2022-09-30 18:22:19","0","100","663","1","2022-09-30 18:22:19","anonymous","TH","1","1","67","1","1","1","10","10","4","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","90","10","1|2","1","90","10","1|2","1","999","2","3","5","1","ไทย","ไทย","ไทย","663","Complete","60+","0","0","Control","Pass","FL_88","Control"
"291","2022-09-30 18:18:00","2022-09-30 18:23:25","0","100","324","1","2022-09-30 18:23:25","anonymous","TH","0.8999999761581421","1","38","0","1","1","4","9","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","7","100","0","1|2","3","95","5","1|2","4","7","2","5","8","1","ไทย","ไทย","ไทย","324","Complete","30-39","1","0","Control","Pass","FL_76","Control"
"292","2022-09-30 18:41:53","2022-09-30 18:45:19","0","100","205","1","2022-09-30 18:45:19","anonymous","TH","1","1","34","1","1","1","7","8","2","1|2|3|4|5","38","42","20","0","0","1|2|3|4|5","3","1|2|3|4|5","45","31","24","0","0","1|2|3|4|5","4","58","42","1|2","2","24","76","1|2","2","4","2","5","6","1","ไทย","ไทย","ไทย","205","Complete","30-39","1","1","Intervention","Pass","FL_63","Intervention"
"293","2022-09-30 19:18:21","2022-09-30 19:20:18","0","100","117","1","2022-09-30 19:20:18","anonymous","TH","1","1","57","0","1","1","9","7","2","4|3|2|1|5","0","12","31","57","0","4|3|2|1|5","3","4|3|2|1|5","12","22","35","31","0","4|3|2|1|5","5","49","51","2|1","3","49","51","2|1","3","7","2","5","9","1","ไทย","ไทย","ไทย","117","Speeder","50-59","1","1","Control","Pass","FL_63","Control"
"294","2022-09-30 19:48:23","2022-09-30 19:53:09","0","100","286","1","2022-09-30 19:53:09","anonymous","TH","1","1","60","1","1","1","10","9","2","4|3|2|1|5","0","100","0","0","0","4|3|2|1|5","1","4|3|2|1|5","50","50","0","0","0","4|3|2|1|5","7","50","50","2|1","3","40","60","2|1","3","5","2","5","5","1","ไทย","ไทย","ไทย","286","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"295","2022-09-30 23:55:42","2022-10-01 00:01:32","0","100","350","1","2022-10-01 00:01:32","anonymous","TH","0.8999999761581421","1","24","0","1","1","10","10","3","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","5","4|3|2|1|5","9","29","19","19","24","4|3|2|1|5","7","50","50","2|1","4","50","50","2|1","3","7","2","3","6","2","ไทย","ไทย","ไทย","350","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"296","2022-10-01 00:08:22","2022-10-01 00:14:46","0","100","383","1","2022-10-01 00:14:46","anonymous","TH","1","1","62","1","1","1","10","10","1","1|2|3|4|5","60","10","11","10","9","1|2|3|4|5","5","1|2|3|4|5","28","20","10","25","17","1|2|3|4|5","6","60","40","1|2","3","40","60","1|2","3","6","2","3","5","1","ไทย","ไทย","ไทย","383","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"297","2022-10-01 00:05:17","2022-10-01 00:22:27","0","100","1030","1","2022-10-01 00:22:27","anonymous","TH","1","1","61","1","1","1","10","10","1","4|3|2|1|5","35","35","10","10","10","4|3|2|1|5","1","4|3|2|1|5","35","35","10","10","10","4|3|2|1|5","7","80","20","2|1","3","20","80","2|1","4","7","2","5","5","1","ไทย","ไทย","ไทย","1030","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"298","2022-10-01 00:26:01","2022-10-01 00:31:29","0","100","327","1","2022-10-01 00:31:29","anonymous","TH","1","1","40","0","1","1","10","9","3","4|3|2|1|5","0","53","36","11","0","4|3|2|1|5","2","4|3|2|1|5","0","10","62","28","0","4|3|2|1|5","5","16","84","2|1","3","14","86","2|1","2","4","2","5","7","1","ไทย","ไทย","ไทย","327","Complete","40-49","0","0","Control","Pass","FL_88","Control"
"299","2022-10-01 01:42:32","2022-10-01 01:43:16","0","100","44","1","2022-10-01 01:43:17","anonymous","TH","1","1","58","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","44","","50-59","","","","","",""
"300","2022-10-01 01:22:17","2022-10-01 01:53:15","0","100","1858","1","2022-10-01 01:53:15","anonymous","TH","1","1","61","0","1","1","10","5","2","1|2|3|4|5","7","34","24","8","27","1|2|3|4|5","1","1|2|3|4|5","5","20","8","26","41","1|2|3|4|5","7","60","40","1|2","4","61","39","1|2","4","4","2","5","3","1","ไทย","ไทย","ไทย","1858","Complete","60+","1","0","Intervention","Pass","FL_76","Intervention"
"301","2022-10-01 01:50:05","2022-10-01 01:59:39","0","100","573","1","2022-10-01 01:59:39","anonymous","TH","1","1","60","1","1","1","10","10","1","4|3|2|1|5","28","36","20","11","5","4|3|2|1|5","1","4|3|2|1|5","31","19","18","10","22","4|3|2|1|5","7","28","72","2|1","4","28","72","2|1","4","6","2","5","9","2","ไทย","ไทย","ไทย","573","Complete","60+","1","1","Control","Pass","FL_63","Control"
"302","2022-10-01 01:58:59","2022-10-01 02:09:37","0","100","637","1","2022-10-01 02:09:37","anonymous","TH","1","1","64","1","1","1","10","10","1","1|2|3|4|5","26","20","11","18","25","1|2|3|4|5","2","1|2|3|4|5","34","16","16","17","17","1|2|3|4|5","7","18","82","1|2","4","16","84","1|2","4","6","2","3","5","1","ไทย","ไทย","ไทย","637","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"303","2022-10-01 02:09:21","2022-10-01 02:11:46","0","100","145","1","2022-10-01 02:11:47","anonymous","TH","1","1","27","0","1","1","4","6","1","1|2|3|4|5","51","24","25","0","0","1|2|3|4|5","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","5","53","47","1|2","2","53","47","1|2","2","4","2","4","4","1","ไทย","ไทย","ไทย","145","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"304","2022-10-01 02:09:12","2022-10-01 02:14:58","0","100","345","1","2022-10-01 02:14:58","anonymous","TH","1","1","50","0","1","1","10","10","2","4|3|2|1|5","21","36","16","1","26","4|3|2|1|5","2","4|3|2|1|5","29","30","22","0","19","4|3|2|1|5","7","33","67","2|1","4","45","55","2|1","4","6","2","5","5","1","ไทย","ไทย","ไทย","345","Complete","50-59","1","1","Intervention","Pass","FL_63","Intervention"
"305","2022-09-30 15:30:27","2022-10-01 02:22:20","0","100","39112","1","2022-10-01 02:22:20","anonymous","TH","1","1","39","0","1","1","9","8","2","1|2|3|4|5","18","16","21","16","29","1|2|3|4|5","2","1|2|3|4|5","27","24","22","27","0","1|2|3|4|5","5","61","39","1|2","1","58","42","1|2","3","4","2","5","7","1","ไทย","ไทย","ไทย","39112","Complete","30-39","0","1","Control","Pass","FL_64","Control"
"306","2022-10-01 02:23:21","2022-10-01 02:30:05","0","100","404","1","2022-10-01 02:30:05","anonymous","TH","1","1","64","1","1","1","10","10","2","4|3|2|1|5","60","15","8","7","10","4|3|2|1|5","2","4|3|2|1|5","8","70","6","11","5","4|3|2|1|5","7","90","10","2|1","4","10","90","2|1","4","1","2","6","5","1","ไทย","ไทย","ไทย","404","Complete","60+","1","0","Control","Pass","FL_76","Control"
"307","2022-10-01 02:56:15","2022-10-01 03:07:22","0","100","666","1","2022-10-01 03:07:23","anonymous","TH","1","1","26","0","1","1","10","8","2","1|2|3|4|5","60","40","0","0","0","1|2|3|4|5","2","1|2|3|4|5","55","45","0","0","0","1|2|3|4|5","6","70","30","1|2","4","20","80","1|2","3","5","2","5","1","1","ไทย","ไทย","ไทย","666","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"308","2022-10-01 03:19:47","2022-10-01 03:21:51","0","100","124","1","2022-10-01 03:21:51","anonymous","TH","1","1","27","0","1","1","10","10","4","4|3|2|1|5","16","10","30","29","15","4|3|2|1|5","3","4|3|2|1|5","22","33","18","20","7","4|3|2|1|5","5","58","42","2|1","2","40","60","2|1","2","6","2","5","6","2","ไทย","ไทย","ไทย","124","Speeder","18-29","1","0","Control","Pass","FL_76","Control"
"309","2022-10-01 03:26:18","2022-10-01 03:29:04","0","100","165","1","2022-10-01 03:29:04","anonymous","TH","","1","68","1","1","1","9","9","3","4|3|2|1|5","0","0","100","0","0","4|3|2|1|5","3","4|3|2|1|5","0","0","100","0","0","4|3|2|1|5","7","0","100","2|1","2","0","100","2|1","4","7","2","5","9","1","ไทย","ไทย","ไทย","165","Speeder","60+","0","0","Control","Pass","FL_88","Control"
"310","2022-10-01 03:34:14","2022-10-01 03:38:01","0","100","226","1","2022-10-01 03:38:03","anonymous","TH","1","1","21","0","1","1","7","7","1","1|2|3|4|5","20","20","20","19","21","1|2|3|4|5","2","1|2|3|4|5","16","16","17","18","33","1|2|3|4|5","6","58","42","1|2","3","66","34","1|2","3","6","2","5","5","1","ไทย","ไทย","ไทย","226","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"311","2022-10-01 03:50:04","2022-10-01 04:04:19","0","100","855","1","2022-10-01 04:04:20","anonymous","TH","0.8999999761581421","1","30","1","1","1","10","10","3","4|3|2|1|5","10","10","50","20","10","4|3|2|1|5","2","4|3|2|1|5","15","50","10","10","15","4|3|2|1|5","4","50","50","2|1","3","50","50","2|1","3","5","2","3","5","1","ไทย","ไทย","ไทย","855","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"312","2022-10-01 04:05:47","2022-10-01 04:06:09","0","100","21","1","2022-10-01 04:06:09","anonymous","TH","1","1","21","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","21","Screenout","18-29","","","","","",""
"313","2022-10-01 04:02:13","2022-10-01 04:09:18","0","100","425","1","2022-10-01 04:09:19","anonymous","TH","1","1","25","1","1","1","10","8","1","4|3|2|1|5","88","6","5","1","0","4|3|2|1|5","1","4|3|2|1|5","68","16","10","6","0","4|3|2|1|5","7","18","82","2|1","4","16","84","2|1","4","5","2","5","5","1","ไทย","ไทย","ไทย","425","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"314","2022-09-30 15:18:10","2022-10-01 04:13:13","0","100","46503","1","2022-10-01 04:13:14","anonymous","TH","1","1","21","1","1","1","10","10","3","1|2|3|4|5","35","30","15","10","10","1|2|3|4|5","1","1|2|3|4|5","25","25","20","0","30","1|2|3|4|5","7","60","40","1|2","3","0","100","1|2","4","5","2","4","5","1","ไทย","ไทย","ไทย","46503","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"315","2022-10-01 04:01:35","2022-10-01 04:23:07","0","100","1291","1","2022-10-01 04:23:07","anonymous","TH","0.8999999761581421","1","69","0","1","1","10","10","2","1|2|3|4|5","70","0","30","0","0","1|2|3|4|5","2","1|2|3|4|5","0","0","50","50","0","1|2|3|4|5","6","30","70","1|2","4","50","50","1|2","4","7","2","5","7","1","ไทย","ไทย","ไทย","1291","Complete","60+","1","1","Control","Pass","FL_63","Control"
"316","2022-10-01 04:31:46","2022-10-01 04:35:03","0","100","197","1","2022-10-01 04:35:03","anonymous","TH","1","1","65","0","1","1","5","5","3","4|3|2|1|5","0","29","71","0","0","4|3|2|1|5","3","4|3|2|1|5","37","26","37","0","0","4|3|2|1|5","7","51","49","2|1","3","48","52","2|1","4","6","2","3","0","1","ไทย","ไทย","ไทย","197","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"317","2022-10-01 04:39:02","2022-10-01 04:45:22","0","100","380","1","2022-10-01 04:45:23","anonymous","TH","1","1","62","1","1","1","10","10","1","1|2|3|4|5","73","27","0","0","0","1|2|3|4|5","1","1|2|3|4|5","69","19","12","0","0","1|2|3|4|5","5","60","40","1|2","3","35","65","1|2","3","5","2","5","5","1","ไทย","ไทย","ไทย","380","Complete","60+","1","0","Control","Pass","FL_76","Control"
"318","2022-10-01 04:42:04","2022-10-01 04:50:10","0","100","486","1","2022-10-01 04:50:11","anonymous","TH","1","1","69","0","1","1","9","8","2","1|2|3|4|5","61","5","14","12","8","1|2|3|4|5","2","1|2|3|4|5","40","25","11","5","19","1|2|3|4|5","6","53","47","1|2","3","50","50","1|2","4","6","2","5","5","1","ไทย","ไทย","ไทย","486","Complete","60+","1","1","Control","Pass","FL_63","Control"
"319","2022-10-01 05:01:39","2022-10-01 05:03:15","0","100","95","1","2022-10-01 05:03:15","anonymous","TH","0.8999999761581421","1","29","0","1","1","9","5","1","1|2|3|4|5","12","28","60","0","0","1|2|3|4|5","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","5","38","62","1|2","3","36","64","1|2","3","7","2","1","9","1","ไทย","ไทย","ไทย","95","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"320","2022-10-01 05:39:53","2022-10-01 05:48:03","0","100","489","1","2022-10-01 05:48:03","anonymous","TH","1","1","63","1","1","1","10","10","5","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","5","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","50","50","1|2","3","50","50","1|2","2","4","2","3","5","1","ไทย","ไทย","ไทย","489","Complete","60+","0","0","Control","Pass","FL_88","Control"
"321","2022-10-01 05:41:12","2022-10-01 05:49:17","0","100","484","1","2022-10-01 05:49:18","anonymous","TH","1","1","25","1","1","1","7","8","1","4|3|2|1|5","17","18","34","24","7","4|3|2|1|5","1","4|3|2|1|5","33","7","24","29","7","4|3|2|1|5","5","49","51","2|1","2","50","50","2|1","2","5","2","4","8","2","ไทย","ไทย","ไทย","484","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"322","2022-10-01 05:45:57","2022-10-01 05:49:49","0","100","231","1","2022-10-01 05:49:49","anonymous","TH","1","1","25","0","1","1","5","10","5","1|2|3|4|5","23","40","17","7","13","1|2|3|4|5","1","1|2|3|4|5","25","35","15","12","13","1|2|3|4|5","5","64","36","1|2","3","59","41","1|2","3","99","2","1","5","2","ไทย","ไทย","ไทย","231","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"323","2022-10-01 05:42:38","2022-10-01 05:51:02","0","100","504","1","2022-10-01 05:51:03","anonymous","TH","0.8999999761581421","1","62","1","1","1","10","9","1","1|2|3|4|5","90","10","0","0","0","1|2|3|4|5","1","1|2|3|4|5","70","20","5","5","0","1|2|3|4|5","7","64","36","1|2","4","20","80","1|2","4","4","2","5","8","1","ไทย","ไทย","ไทย","504","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"324","2022-10-01 05:50:48","2022-10-01 05:51:48","0","100","59","1","2022-10-01 05:51:48","anonymous","TH","1","1","45","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","59","","40-49","","","","","",""
"325","2022-10-01 05:55:28","2022-10-01 05:57:04","0","100","95","1","2022-10-01 05:57:04","anonymous","TH","1","1","65","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","95","","60+","","","","","",""
"326","2022-10-01 03:26:55","2022-10-01 05:59:01","0","100","9126","1","2022-10-01 05:59:02","anonymous","TH","1","1","67","0","1","1","10","10","1","1|2|3|4|5","0","67","33","0","0","1|2|3|4|5","4","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","7","56","44","1|2","3","93","7","1|2","3","7","2","2","10","2","ไทย","ไทย","ไทย","9126","Complete","60+","0","0","Control","Pass","FL_88","Control"
"327","2022-10-01 04:19:42","2022-10-01 06:02:20","0","100","6157","1","2022-10-01 06:02:20","anonymous","TH","1","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","6157","","60+","","","","","",""
"328","2022-10-01 06:07:11","2022-10-01 06:07:42","0","100","30","1","2022-10-01 06:07:43","anonymous","TH","0.8999999761581421","1","60","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","30","","60+","","","","","",""
"329","2022-10-01 06:05:19","2022-10-01 06:10:47","0","100","327","1","2022-10-01 06:10:47","anonymous","TH","0.800000011920929","1","37","0","1","1","10","10","3","4|3|2|1|5","27","23","17","22","11","4|3|2|1|5","2","4|3|2|1|5","10","20","27","27","16","4|3|2|1|5","7","35","65","2|1","4","30","70","2|1","4","7","2","5","3","1","ไทย","ไทย","ไทย","327","Complete","30-39","0","1","Intervention","Pass","FL_64","Intervention"
"330","2022-10-01 06:10:49","2022-10-01 06:12:02","0","100","72","1","2022-10-01 06:12:02","anonymous","TH","1","1","65","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","72","","60+","","","","","",""
"331","2022-10-01 06:17:55","2022-10-01 06:19:03","0","100","67","1","2022-10-01 06:19:03","anonymous","TH","0.8999999761581421","1","62","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","67","","60+","","","","","",""
"332","2022-10-01 06:27:25","2022-10-01 06:28:01","0","100","36","1","2022-10-01 06:28:01","anonymous","TH","1","1","49","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","36","","40-49","","","","","",""
"333","2022-10-01 06:21:52","2022-10-01 06:33:03","0","100","670","1","2022-10-01 06:33:03","anonymous","TH","1","1","65","0","1","1","10","10","1","4|3|2|1|5","20","69","4","7","0","4|3|2|1|5","1","4|3|2|1|5","20","39","21","14","6","4|3|2|1|5","6","81","19","2|1","3","13","87","2|1","3","4","2","5","5","1","ไทย","ไทย","ไทย","670","Complete","60+","1","0","Control","Pass","FL_76","Control"
"334","2022-10-01 06:36:48","2022-10-01 06:37:27","0","100","38","1","2022-10-01 06:37:27","anonymous","TH","1","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","38","","60+","","","","","",""
"335","2022-10-01 06:36:15","2022-10-01 06:42:18","0","100","363","1","2022-10-01 06:42:19","anonymous","TH","1","1","19","0","1","1","10","0","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","2","1|2|3|4|5","0","100","0","0","0","1|2|3|4|5","5","13","87","1|2","3","45","55","1|2","3","5","2","5","0","1","ไทย","ไทย","ไทย","363","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"336","2022-10-01 06:29:45","2022-10-01 06:49:40","0","100","1195","1","2022-10-01 06:49:41","anonymous","TH","0.8999999761581421","1","27","1","1","1","10","5","2","4|3|2|1|5","10","90","0","0","0","4|3|2|1|5","2","4|3|2|1|5","10","90","0","0","0","4|3|2|1|5","7","95","5","2|1","3","10","90","2|1","3","6","2","5","4","1","ไทย","ไทย","ไทย","1195","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
