"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"337","2022-10-01 07:59:35","2022-10-01 08:03:31","0","100","236","1","2022-10-01 08:03:31","anonymous","TH","0.8999999761581421","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","236","","60+","","","","","",""
"338","2022-10-01 08:17:06","2022-10-01 08:19:52","0","100","166","1","2022-10-01 08:19:52","anonymous","TH","0.8999999761581421","1","23","0","1","1","4","10","2","1|2|3|4|5","36","23","15","22","4","1|2|3|4|5","2","1|2|3|4|5","31","15","11","27","16","1|2|3|4|5","7","63","37","1|2","4","0","100","1|2","4","7","2","6","10","3","ไทย","ไทย","ไทย","166","Speeder","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"339","2022-10-01 08:45:31","2022-10-01 08:46:29","0","100","57","1","2022-10-01 08:46:29","anonymous","TH","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","57","","60+","","","","","",""
"340","2022-10-01 08:47:44","2022-10-01 08:58:32","0","100","648","1","2022-10-01 08:58:33","anonymous","TH","1","1","50","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","648","","50-59","","","","","",""
"341","2022-10-01 09:23:47","2022-10-01 09:25:45","0","100","118","1","2022-10-01 09:25:46","anonymous","TH","1","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","118","","60+","","","","","",""
"342","2022-10-01 09:46:10","2022-10-01 09:48:16","0","100","125","1","2022-10-01 09:48:17","anonymous","TH","0.8999999761581421","1","60","0","1","1","8","8","3","4|3|2|1|5","0","0","23","77","0","4|3|2|1|5","3","4|3|2|1|5","26","0","0","74","0","4|3|2|1|5","6","17","83","2|1","2","24","76","2|1","3","6","2","5","8","1","ไทย","ไทย","ไทย","125","Speeder","60+","1","1","Control","Pass","FL_63","Control"
"343","2022-10-01 09:50:13","2022-10-01 09:54:26","0","100","252","1","2022-10-01 09:54:26","anonymous","TH","1","1","20","1","1","1","10","10","4","1|2|3|4|5","19","31","33","17","0","1|2|3|4|5","5","1|2|3|4|5","49","50","1","0","0","1|2|3|4|5","1","0","100","1|2","2","0","100","1|2","2","3","2","3","6","2","ไทย","ไทย","ไทย","252","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"344","2022-10-01 10:09:33","2022-10-01 10:13:22","0","100","228","1","2022-10-01 10:13:22","anonymous","TH","0.8999999761581421","1","20","0","1","1","8","6","2","4|3|2|1|5","0","18","5","77","0","4|3|2|1|5","3","4|3|2|1|5","0","38","46","14","2","4|3|2|1|5","5","58","42","2|1","1","33","67","2|1","3","99","2","5","4","3","ไทย","ไทย","ไทย","228","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"345","2022-10-01 10:11:51","2022-10-01 10:18:07","0","100","375","1","2022-10-01 10:18:08","anonymous","TH","1","1","29","1","1","1","8","8","3","4|3|2|1|5","0","0","51","49","0","4|3|2|1|5","1","4|3|2|1|5","15","30","20","0","35","4|3|2|1|5","7","68","32","2|1","3","28","72","2|1","3","7","2","5","0","1","ไทย","ไทย","ไทย","375","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"346","2022-10-01 10:26:29","2022-10-01 10:30:28","0","100","239","1","2022-10-01 10:30:29","anonymous","TH","1","1","20","1","1","1","3","2","5","1|2|3|4|5","31","15","15","8","31","1|2|3|4|5","2","1|2|3|4|5","24","0","24","27","25","1|2|3|4|5","1","39","61","1|2","2","61","39","1|2","2","1","2","5","3","2","ไทย","ไทย","ไทย","239","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"347","2022-10-01 10:31:09","2022-10-01 10:31:36","0","100","26","1","2022-10-01 10:31:36","anonymous","TH","0.8999999761581421","1","59","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","26","","50-59","","","","","",""
"348","2022-10-01 10:43:15","2022-10-01 10:46:29","0","100","194","1","2022-10-01 10:46:31","anonymous","TH","0.8999999761581421","1","20","0","1","1","4","9","5","1|2|3|4|5","26","7","17","50","0","1|2|3|4|5","2","1|2|3|4|5","40","41","19","0","0","1|2|3|4|5","6","61","39","1|2","3","35","65","1|2","3","3","2","5","8","1","ไทย","ไทย","ไทย","194","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"349","2022-09-30 17:24:46","2022-10-01 11:01:17","0","100","63391","1","2022-10-01 11:01:17","anonymous","TH","1","1","18","1","1","1","5","8","2","1|2|3|4|5","49","43","8","0","0","1|2|3|4|5","4","1|2|3|4|5","38","42","20","0","0","1|2|3|4|5","7","77","23","1|2","3","58","42","1|2","2","5","2","3","5","1","ไทย","ไทย","ไทย","63391","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"350","2022-10-01 11:08:27","2022-10-01 11:12:36","0","100","249","1","2022-10-01 11:12:37","anonymous","TH","1","1","28","0","1","1","9","8","1","4|3|2|1|5","12","19","40","25","4","4|3|2|1|5","3","4|3|2|1|5","19","25","19","29","8","4|3|2|1|5","6","43","57","2|1","2","50","50","2|1","3","6","2","3","7","1","ไทย","ไทย","ไทย","249","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"351","2022-10-01 11:21:10","2022-10-01 11:22:30","0","100","79","1","2022-10-01 11:22:30","anonymous","TH","1","1","74","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","79","","60+","","","","","",""
"352","2022-10-01 11:22:25","2022-10-01 11:23:35","0","100","70","1","2022-10-01 11:23:35","anonymous","TH","1","1","38","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","70","","30-39","","","","","",""
"353","2022-10-01 11:43:13","2022-10-01 11:50:30","0","100","437","1","2022-10-01 11:50:30","anonymous","TH","1","1","60","0","1","1","10","10","2","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","2","4|3|2|1|5","0","7","53","40","0","4|3|2|1|5","7","19","81","2|1","4","0","100","2|1","3","7","2","5","5","1","ไทย","ไทย","ไทย","437","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"354","2022-10-01 12:16:04","2022-10-01 12:16:32","0","100","28","1","2022-10-01 12:16:33","anonymous","TH","1","1","62","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","28","","60+","","","","","",""
"355","2022-10-01 11:52:36","2022-10-01 12:22:47","0","100","1810","1","2022-10-01 12:22:47","anonymous","TH","1","1","19","1","1","1","9","10","3","4|3|2|1|5","12","30","39","19","0","4|3|2|1|5","2","4|3|2|1|5","18","18","19","16","29","4|3|2|1|5","6","40","60","2|1","3","37","63","2|1","4","7","2","3","4","2","ไทย","ไทย","ไทย","1810","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"356","2022-10-01 12:34:15","2022-10-01 12:35:25","0","100","69","1","2022-10-01 12:35:26","anonymous","TH","1","1","62","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","69","","60+","","","","","",""
"357","2022-10-01 12:26:07","2022-10-01 12:37:25","0","100","677","1","2022-10-01 12:37:25","anonymous","TH","1","1","45","0","1","1","10","10","2","4|3|2|1|5","20","59","7","12","2","4|3|2|1|5","2","4|3|2|1|5","27","7","17","49","0","4|3|2|1|5","7","20","80","2|1","3","18","82","2|1","4","7","2","4","0","2","ไทย","ไทย","ไทย","677","Complete","40-49","0","1","Intervention","Pass","FL_64","Intervention"
"358","2022-10-01 13:06:34","2022-10-01 13:07:14","0","100","39","1","2022-10-01 13:07:15","anonymous","TH","1","1","62","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","39","","60+","","","","","",""
"359","2022-10-01 13:36:25","2022-10-01 13:39:22","0","100","177","1","2022-10-01 13:39:23","anonymous","TH","0.8999999761581421","1","65","0","1","1","9","8","5","4|3|2|1|5","0","18","23","59","0","4|3|2|1|5","4","4|3|2|1|5","22","20","32","10","16","4|3|2|1|5","5","54","46","2|1","1","64","36","2|1","1","5","2","3","5","1","ไทย","ไทย","ไทย","177","Speeder","60+","1","0","Control","Pass","FL_76","Control"
"360","2022-09-30 17:10:21","2022-10-01 14:00:51","0","100","75029","1","2022-10-01 14:00:52","anonymous","TH","0.8999999761581421","1","76","1","1","1","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","75029","","60+","","","","","FL_76",""
"361","2022-10-01 14:08:25","2022-10-01 14:09:07","0","100","42","1","2022-10-01 14:09:08","anonymous","TH","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","42","","60+","","","","","",""
"362","2022-10-01 14:05:21","2022-10-01 14:09:12","0","100","230","1","2022-10-01 14:09:12","anonymous","TH","0.8999999761581421","1","30","1","1","1","10","10","1","4|3|2|1|5","48","25","14","13","0","4|3|2|1|5","1","4|3|2|1|5","55","18","14","13","0","4|3|2|1|5","7","13","87","2|1","4","9","91","2|1","4","7","2","5","10","1","ไทย","ไทย","ไทย","230","Complete","30-39","1","1","Control","Pass","FL_63","Control"
"363","2022-10-01 14:18:28","2022-10-01 14:19:02","0","100","34","1","2022-10-01 14:19:03","anonymous","TH","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","34","","60+","","","","","",""
"364","2022-10-01 14:28:25","2022-10-01 14:29:08","0","100","42","1","2022-10-01 14:29:08","anonymous","TH","1","1","60","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","42","","60+","","","","","",""
"365","2022-10-01 14:36:09","2022-10-01 14:37:04","0","100","55","1","2022-10-01 14:37:04","anonymous","TH","0.8999999761581421","1","62","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","55","","60+","","","","","",""
"366","2022-10-01 15:05:45","2022-10-01 15:06:30","0","100","45","1","2022-10-01 15:06:31","anonymous","TH","0.8999999761581421","1","31","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","45","","30-39","","","","","",""
"367","2022-10-01 15:47:52","2022-10-01 15:53:05","0","100","312","1","2022-10-01 15:53:05","anonymous","TH","0.8999999761581421","1","19","0","1","1","10","5","5","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","5","1|2|3|4|5","10","40","50","0","0","1|2|3|4|5","4","50","50","1|2","2","50","50","1|2","3","7","2","3","6","3","ไทย","ไทย","ไทย","312","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"368","2022-10-01 16:08:09","2022-10-01 16:08:47","0","100","38","1","2022-10-01 16:08:48","anonymous","TH","1","1","60","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","38","","60+","","","","","",""
"369","2022-10-01 16:21:25","2022-10-01 16:22:30","0","100","65","1","2022-10-01 16:22:30","anonymous","TH","1","1","30","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","65","","30-39","","","","","",""
"370","2022-10-01 16:19:26","2022-10-01 16:28:51","0","100","565","1","2022-10-01 16:28:52","anonymous","TH","0.8999999761581421","1","26","0","1","1","3","5","1","4|3|2|1|5","30","10","0","0","60","4|3|2|1|5","2","4|3|2|1|5","20","0","42","0","38","4|3|2|1|5","7","60","40","2|1","3","0","100","2|1","4","4","2","5","8","2","ไทย","ไทย","ไทย","565","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"371","2022-10-01 16:45:17","2022-10-01 16:58:26","0","100","788","1","2022-10-01 16:58:26","anonymous","TH","1","1","63","0","1","1","10","10","1","4|3|2|1|5","0","0","0","0","100","4|3|2|1|5","5","4|3|2|1|5","0","0","0","0","100","4|3|2|1|5","7","80","20","2|1","4","0","100","2|1","3","6","2","2","10","2","ไทย","ไทย","ไทย","788","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"372","2022-10-01 16:51:35","2022-10-01 17:03:54","0","100","739","1","2022-10-01 17:03:54","anonymous","TH","0.8999999761581421","1","22","1","1","1","8","7","2","4|3|2|1|5","25","40","5","10","20","4|3|2|1|5","2","4|3|2|1|5","20","50","10","10","10","4|3|2|1|5","7","55","45","2|1","3","50","50","2|1","3","4","2","5","6","2","ไทย","ไทย","ไทย","739","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"373","2022-10-01 17:02:56","2022-10-01 17:09:38","0","100","402","1","2022-10-01 17:09:38","anonymous","TH","1","1","26","1","1","1","7","5","2","1|2|3|4|5","20","31","9","11","29","1|2|3|4|5","2","1|2|3|4|5","22","38","6","10","24","1|2|3|4|5","3","63","37","1|2","3","65","35","1|2","2","2","2","5","2","1","ไทย","ไทย","ไทย","402","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"374","2022-10-01 17:21:47","2022-10-01 17:22:37","0","100","50","1","2022-10-01 17:22:37","anonymous","TH","1","1","63","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","50","","60+","","","","","",""
"375","2022-10-01 18:01:24","2022-10-01 18:05:56","0","100","271","1","2022-10-01 18:05:56","anonymous","TH","1","1","23","0","1","1","9","8","2","1|2|3|4|5","30","18","29","12","11","1|2|3|4|5","3","1|2|3|4|5","13","13","35","28","11","1|2|3|4|5","7","58","42","1|2","3","53","47","1|2","3","6","2","4","8","2","ไทย","ไทย","ไทย","271","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"376","2022-10-01 18:06:20","2022-10-01 18:10:29","0","100","248","1","2022-10-01 18:10:29","anonymous","TH","1","1","21","0","1","1","10","5","5","1|2|3|4|5","20","20","20","20","20","1|2|3|4|5","4","1|2|3|4|5","20","19","20","20","21","1|2|3|4|5","4","50","50","1|2","3","50","50","1|2","3","5","2","4","8","3","ไทย","ไทย","ไทย","248","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"377","2022-10-01 19:00:09","2022-10-01 19:07:58","0","100","468","1","2022-10-01 19:07:58","anonymous","TH","1","1","25","1","1","1","10","7","1","4|3|2|1|5","24","45","10","0","21","4|3|2|1|5","2","4|3|2|1|5","15","23","8","35","19","4|3|2|1|5","6","15","85","2|1","3","26","74","2|1","3","5","2","5","2","1","ไทย","ไทย","ไทย","468","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"378","2022-10-01 20:58:36","2022-10-01 21:01:13","0","100","156","1","2022-10-01 21:01:13","anonymous","TH","1","1","25","1","1","1","10","5","3","4|3|2|1|5","0","34","23","21","22","4|3|2|1|5","1","4|3|2|1|5","20","26","26","28","0","4|3|2|1|5","5","28","72","2|1","3","38","62","2|1","4","6","2","5","5","1","ไทย","ไทย","ไทย","156","Speeder","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"379","2022-10-02 00:35:28","2022-10-02 00:36:04","0","100","36","1","2022-10-02 00:36:05","anonymous","TH","0.8999999761581421","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","36","","60+","","","","","",""
"380","2022-10-02 01:42:57","2022-10-02 01:50:58","0","100","480","1","2022-10-02 01:50:58","anonymous","TH","0.8999999761581421","1","19","0","1","1","3","8","2","4|3|2|1|5","9","16","11","40","24","4|3|2|1|5","5","4|3|2|1|5","22","27","2","11","38","4|3|2|1|5","6","50","50","2|1","3","50","50","2|1","3","6","2","3","9","2","ไทย","ไทย","ไทย","480","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"381","2022-10-02 04:53:16","2022-10-02 04:53:58","0","100","42","1","2022-10-02 04:53:59","anonymous","TH","1","1","63","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","42","","60+","","","","","",""
"382","2022-10-02 05:19:44","2022-10-02 05:24:55","0","100","310","1","2022-10-02 05:24:56","anonymous","TH","1","1","63","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","310","","60+","","","","","",""
"383","2022-10-02 05:27:23","2022-10-02 05:31:04","0","100","220","1","2022-10-02 05:31:05","anonymous","TH","1","1","29","0","1","1","5","5","1","1|2|3|4|5","60","10","10","10","10","1|2|3|4|5","1","1|2|3|4|5","60","10","10","10","10","1|2|3|4|5","5","20","80","1|2","3","20","80","1|2","3","5","2","3","5","2","ไทย","ไทย","ไทย","220","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"384","2022-10-02 05:38:44","2022-10-02 05:39:51","0","100","66","1","2022-10-02 05:39:52","anonymous","TH","1","1","26","1","1","1","4","8","2","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","2","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","100","0","1|2","2","89","11","1|2","3","2","3","","","","ไทย","ไทย","ไทย","66","QualityFail","18-29","0","0","Control","Fail","FL_88","Control"
"385","2022-10-02 07:05:17","2022-10-02 07:37:27","0","100","1930","1","2022-10-02 07:37:29","anonymous","TH","0.8999999761581421","1","61","0","1","1","5","4","2","1|2|3|4|5","54","46","0","0","0","1|2|3|4|5","2","1|2|3|4|5","49","38","13","0","0","1|2|3|4|5","7","33","67","1|2","3","61","39","1|2","3","5","2","3","1","2","ไทย","ไทย","ไทย","1930","Complete","60+","1","1","Control","Pass","FL_63","Control"
"386","2022-10-02 07:57:59","2022-10-02 08:03:12","0","100","313","1","2022-10-02 08:03:14","anonymous","TH","1","1","65","0","1","1","10","10","1","1|2|3|4|5","61","39","0","0","0","1|2|3|4|5","1","1|2|3|4|5","71","29","0","0","0","1|2|3|4|5","6","52","48","1|2","3","22","78","1|2","3","5","2","5","5","1","ไทย","ไทย","ไทย","313","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"387","2022-10-02 09:12:51","2022-10-02 09:17:01","0","100","250","1","2022-10-02 09:17:01","anonymous","TH","1","1","62","0","1","1","10","5","1","4|3|2|1|5","12","19","23","21","25","4|3|2|1|5","2","4|3|2|1|5","20","28","9","11","32","4|3|2|1|5","6","52","48","2|1","3","50","50","2|1","3","3","2","2","5","2","ไทย","ไทย","ไทย","250","Complete","60+","1","0","Control","Pass","FL_76","Control"
"388","2022-10-02 09:39:32","2022-10-02 09:51:40","0","100","727","1","2022-10-02 09:51:40","anonymous","TH","1","1","64","0","1","1","10","10","2","1|2|3|4|5","13","28","31","7","21","1|2|3|4|5","1","1|2|3|4|5","8","15","20","30","27","1|2|3|4|5","7","28","72","1|2","4","50","50","1|2","4","5","2","4","5","1","ไทย","ไทย","ไทย","727","Complete","60+","0","1","Intervention","Pass","FL_64","Intervention"
"389","2022-10-02 10:20:13","2022-10-02 10:39:09","0","100","1135","1","2022-10-02 10:39:10","anonymous","TH","0.8999999761581421","1","60","0","1","1","10","8","1","4|3|2|1|5","22","18","27","21","12","4|3|2|1|5","1","4|3|2|1|5","17","36","20","16","11","4|3|2|1|5","6","71","29","2|1","4","71","29","2|1","3","4","2","5","7","1","ไทย","ไทย","ไทย","1135","Complete","60+","1","1","Intervention","Pass","FL_63","Intervention"
"390","2022-10-02 11:46:04","2022-10-02 11:50:48","0","100","283","1","2022-10-02 11:50:50","anonymous","TH","1","1","24","0","1","1","3","4","2","1|2|3|4|5","19","20","23","23","15","1|2|3|4|5","2","1|2|3|4|5","14","16","16","31","23","1|2|3|4|5","5","38","62","1|2","3","16","84","1|2","4","6","2","3","6","1","ไทย","ไทย","ไทย","283","Complete","18-29","0","0","Control","Pass","FL_88","Control"
"391","2022-10-02 11:46:29","2022-10-02 11:57:33","0","100","664","1","2022-10-02 11:57:34","anonymous","TH","1","1","19","0","1","1","5","5","1","4|3|2|1|5","30","5","15","40","10","4|3|2|1|5","5","4|3|2|1|5","10","25","15","0","50","4|3|2|1|5","4","70","30","2|1","3","35","65","2|1","4","99","2","3","0","1","ไทย","ไทย","ไทย","664","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"392","2022-10-02 11:54:35","2022-10-02 12:15:59","0","100","1283","1","2022-10-02 12:15:59","anonymous","TH","1","1","64","0","1","1","10","9","1","4|3|2|1|5","32","31","11","10","16","4|3|2|1|5","1","4|3|2|1|5","5","24","29","10","32","4|3|2|1|5","7","8","92","2|1","4","8","92","2|1","3","5","2","5","10","1","ไทย","ไทย","ไทย","1283","Complete","60+","0","1","Control","Pass","FL_64","Control"
"393","2022-10-02 12:20:20","2022-10-02 12:22:25","0","100","124","1","2022-10-02 12:22:26","anonymous","TH","1","1","19","1","1","1","1","2","4","1|2|3|4|5","24","47","0","24","5","1|2|3|4|5","2","1|2|3|4|5","65","35","0","0","0","1|2|3|4|5","1","48","52","1|2","1","33","67","1|2","1","999","5","","","","ไทย","ไทย","ไทย","124","QualityFail","18-29","0","1","Control","Fail","FL_64","Control"
"394","2022-10-02 12:30:31","2022-10-02 12:31:22","0","100","51","1","2022-10-02 12:31:22","anonymous","TH","1","1","73","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","51","","60+","","","","","",""
"395","2022-10-02 12:50:51","2022-10-02 12:53:15","0","100","143","1","2022-10-02 12:53:17","anonymous","TH","0.8999999761581421","1","29","1","1","1","5","5","1","4|3|2|1|5","16","21","19","16","28","4|3|2|1|5","2","4|3|2|1|5","0","30","49","21","0","4|3|2|1|5","4","31","69","2|1","3","39","61","2|1","2","5","2","3","5","1","ไทย","ไทย","ไทย","143","Speeder","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"396","2022-10-01 03:25:04","2022-10-02 14:28:59","0","100","126234","1","2022-10-02 14:28:59","anonymous","TH","1","1","65","0","1","1","10","10","1","4|3|2|1|5","21","45","0","0","34","4|3|2|1|5","1","4|3|2|1|5","28","28","15","9","20","4|3|2|1|5","7","83","17","2|1","3","24","76","2|1","4","4","2","3","7","1","ไทย","ไทย","ไทย","126234","Complete","60+","1","1","Control","Pass","FL_63","Control"
"397","2022-10-02 14:32:43","2022-10-02 14:36:45","0","100","242","1","2022-10-02 14:36:46","anonymous","TH","1","1","19","0","1","1","10","7","2","1|2|3|4|5","78","0","22","0","0","1|2|3|4|5","2","1|2|3|4|5","37","50","13","0","0","1|2|3|4|5","4","72","28","1|2","3","24","76","1|2","3","99","2","3","3","1","ไทย","ไทย","ไทย","242","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"398","2022-10-02 15:35:35","2022-10-02 15:36:20","0","100","44","1","2022-10-02 15:36:21","anonymous","TH","1","1","33","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","44","","30-39","","","","","",""
