"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO"
"399","2022-10-02 16:15:39","2022-10-02 16:19:47","0","100","247","1","2022-10-02 16:19:47","anonymous","TH","1","1","26","0","1","1","10","7","2","4|3|2|1|5","62","13","16","9","0","4|3|2|1|5","1","4|3|2|1|5","30","60","10","0","0","4|3|2|1|5","5","90","10","2|1","2","0","100","2|1","4","4","2","5","5","1","ไทย","ไทย","ไทย","247","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"400","2022-10-02 19:01:52","2022-10-02 19:03:01","0","100","68","1","2022-10-02 19:03:01","anonymous","TH","0.8999999761581421","1","64","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","68","","60+","","","","","",""
"401","2022-10-02 23:56:53","2022-10-03 00:10:09","0","100","795","1","2022-10-03 00:10:10","anonymous","TH","0.8999999761581421","1","65","0","1","1","10","10","1","4|3|2|1|5","50","40","0","0","10","4|3|2|1|5","1","4|3|2|1|5","45","40","0","10","5","4|3|2|1|5","7","10","90","2|1","4","10","90","2|1","4","7","2","3","5","1","ไทย","ไทย","ไทย","795","Complete","60+","0","0","Intervention","Pass","FL_88","Intervention"
"402","2022-10-03 02:01:33","2022-10-03 02:04:25","0","100","171","1","2022-10-03 02:04:25","anonymous","TH","0.8999999761581421","1","19","0","1","1","4","3","1","1|2|3|4|5","19","3","18","18","42","1|2|3|4|5","3","1|2|3|4|5","16","15","7","10","52","1|2|3|4|5","4","47","53","1|2","2","33","67","1|2","3","6","2","5","7","2","ไทย","ไทย","ไทย","171","Speeder","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"403","2022-10-03 02:08:06","2022-10-03 02:12:48","0","100","282","1","2022-10-03 02:12:48","anonymous","TH","1","1","65","0","1","1","8","8","2","4|3|2|1|5","20","30","30","10","10","4|3|2|1|5","1","4|3|2|1|5","20","20","30","30","0","4|3|2|1|5","5","50","50","2|1","3","50","50","2|1","3","99","2","4","5","1","ไทย","ไทย","ไทย","282","Complete","60+","0","0","Control","Pass","FL_88","Control"
"404","2022-10-03 01:54:51","2022-10-03 02:12:58","0","100","1086","1","2022-10-03 02:12:58","anonymous","TH","0.8999999761581421","1","65","0","1","1","10","8","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","1","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","6","70","30","2|1","3","0","100","2|1","3","3","2","5","9","1","ไทย","ไทย","ไทย","1086","","60+","0","1","Control","Pass","FL_64","Control"
"405","2022-10-03 03:35:53","2022-10-03 03:42:05","0","100","371","1","2022-10-03 03:42:05","anonymous","TH","1","1","23","1","1","1","6","6","4","4|3|2|1|5","11","17","33","39","0","4|3|2|1|5","4","4|3|2|1|5","13","17","20","50","0","4|3|2|1|5","5","60","40","2|1","3","60","40","2|1","3","5","2","3","2","2","ไทย","ไทย","ไทย","371","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"406","2022-10-03 03:44:04","2022-10-03 03:48:12","0","100","248","1","2022-10-03 03:48:13","anonymous","TH","1","1","29","1","1","1","10","10","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","1","1|2|3|4|5","52","0","0","0","48","1|2|3|4|5","5","62","38","1|2","2","20","80","1|2","2","5","2","3","0","2","ไทย","ไทย","ไทย","248","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"407","2022-10-03 05:28:16","2022-10-03 05:30:03","0","100","107","1","2022-10-03 05:30:04","anonymous","TH","1","1","25","0","1","1","9","7","2","4|3|2|1|5","0","0","30","70","0","4|3|2|1|5","4","4|3|2|1|5","0","0","52","48","0","4|3|2|1|5","3","76","24","2|1","2","67","33","2|1","2","5","3","","","","ไทย","ไทย","ไทย","107","QualityFail","18-29","0","1","Control","Fail","FL_64","Control"
"408","2022-10-03 06:31:57","2022-10-03 06:40:18","0","100","501","1","2022-10-03 06:40:19","anonymous","TH","1","1","29","1","1","1","10","10","2","1|2|3|4|5","28","42","30","0","0","1|2|3|4|5","2","1|2|3|4|5","20","20","30","0","30","1|2|3|4|5","5","30","70","1|2","3","30","70","1|2","3","5","2","2","10","1","ไทย","ไทย","ไทย","501","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"409","2022-10-03 06:41:37","2022-10-03 06:43:59","0","100","142","1","2022-10-03 06:44:00","anonymous","TH","1","1","65","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","142","","60+","","","","","",""
"410","2022-10-03 06:49:33","2022-10-03 06:57:35","0","100","482","1","2022-10-03 06:57:36","anonymous","TH","1","1","23","0","1","1","10","10","1","4|3|2|1|5","78","16","3","3","0","4|3|2|1|5","1","4|3|2|1|5","50","20","15","10","5","4|3|2|1|5","7","75","25","2|1","3","70","30","2|1","3","2","2","3","3","1","ไทย","ไทย","ไทย","482","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"411","2022-10-03 08:19:38","2022-10-03 08:20:26","0","100","48","1","2022-10-03 08:20:27","anonymous","TH","0.8999999761581421","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","48","","60+","","","","","",""
"412","2022-10-03 09:45:42","2022-10-03 09:50:36","0","100","293","1","2022-10-03 09:50:36","anonymous","TH","1","1","18","0","1","1","5","10","2","4|3|2|1|5","0","60","0","40","0","4|3|2|1|5","2","4|3|2|1|5","0","0","78","22","0","4|3|2|1|5","6","70","30","2|1","3","0","100","2|1","3","6","2","3","5","1","ไทย","ไทย","ไทย","293","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"413","2022-10-03 09:57:08","2022-10-03 09:57:53","0","100","45","1","2022-10-03 09:57:54","anonymous","TH","1","1","66","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","45","","60+","","","","","",""
"414","2022-10-03 10:33:18","2022-10-03 10:38:23","0","100","304","1","2022-10-03 10:38:23","anonymous","TH","1","1","22","1","1","1","5","5","2","4|3|2|1|5","67","12","14","7","0","4|3|2|1|5","2","4|3|2|1|5","19","22","20","13","26","4|3|2|1|5","4","50","50","2|1","2","0","100","2|1","3","7","2","5","6","2","ไทย","ไทย","ไทย","304","Complete","18-29","1","0","Intervention","Pass","FL_76","Intervention"
"415","2022-10-03 11:49:12","2022-10-03 11:51:14","0","100","121","1","2022-10-03 11:51:14","anonymous","TH","1","1","27","0","1","1","4","7","3","4|3|2|1|5","0","27","45","28","0","4|3|2|1|5","2","4|3|2|1|5","0","0","28","72","0","4|3|2|1|5","4","50","50","2|1","4","47","53","2|1","4","7","2","5","4","1","ไทย","ไทย","ไทย","121","Speeder","18-29","0","1","Control","Pass","FL_64","Control"
"416","2022-10-03 13:05:28","2022-10-03 13:06:51","0","100","82","1","2022-10-03 13:06:51","anonymous","TH","1","1","77","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","82","","60+","","","","","",""
"417","2022-10-03 13:31:22","2022-10-03 13:38:39","0","100","437","1","2022-10-03 13:38:40","anonymous","TH","1","1","29","1","1","1","10","9","1","4|3|2|1|5","73","19","8","0","0","4|3|2|1|5","2","4|3|2|1|5","28","20","17","25","10","4|3|2|1|5","6","12","88","2|1","3","4","96","2|1","4","5","2","3","5","2","ไทย","ไทย","ไทย","437","Complete","18-29","0","0","Intervention","Pass","FL_88","Intervention"
"418","2022-10-03 13:56:05","2022-10-03 13:57:40","0","100","94","1","2022-10-03 13:57:41","anonymous","TH","1","1","71","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","94","","60+","","","","","",""
"419","2022-10-03 15:45:37","2022-10-03 15:50:43","0","100","305","1","2022-10-03 15:50:43","anonymous","TH","1","1","28","1","1","1","9","8","1","1|2|3|4|5","50","50","0","0","0","1|2|3|4|5","2","1|2|3|4|5","30","30","29","0","11","1|2|3|4|5","7","60","40","1|2","3","35","65","1|2","2","5","2","5","5","1","ไทย","ไทย","ไทย","305","Complete","18-29","1","1","Intervention","Pass","FL_63","Intervention"
"420","2022-10-03 16:24:23","2022-10-03 16:29:13","0","100","289","1","2022-10-03 16:29:13","anonymous","TH","0.8999999761581421","1","26","1","1","1","10","6","1","1|2|3|4|5","100","0","0","0","0","1|2|3|4|5","1","1|2|3|4|5","37","49","14","0","0","1|2|3|4|5","6","10","90","1|2","4","10","90","1|2","4","5","2","5","5","1","ไทย","ไทย","ไทย","289","Complete","18-29","1","0","Control","Pass","FL_76","Control"
"421","2022-10-03 17:22:38","2022-10-03 17:23:06","0","100","28","1","2022-10-03 17:23:07","anonymous","TH","1","1","64","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","28","","60+","","","","","",""
"422","2022-10-04 02:52:53","2022-10-04 02:54:18","0","100","85","1","2022-10-04 02:54:19","anonymous","TH","1","1","35","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","85","","30-39","","","","","",""
"423","2022-10-04 03:26:31","2022-10-04 03:27:13","0","100","41","1","2022-10-04 03:27:13","anonymous","TH","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","41","","60+","","","","","",""
"424","2022-10-04 04:24:30","2022-10-04 04:25:49","0","100","79","1","2022-10-04 04:25:50","anonymous","TH","1","1","71","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","79","","60+","","","","","",""
"425","2022-10-04 04:46:46","2022-10-04 04:52:23","0","100","337","1","2022-10-04 04:52:24","anonymous","TH","1","1","27","1","1","1","9","9","1","1|2|3|4|5","18","22","18","20","22","1|2|3|4|5","1","1|2|3|4|5","20","20","20","21","19","1|2|3|4|5","6","48","52","1|2","2","72","28","1|2","3","7","2","5","8","1","ไทย","ไทย","ไทย","337","Complete","18-29","0","1","Intervention","Pass","FL_64","Intervention"
"426","2022-10-04 04:58:11","2022-10-04 04:58:34","0","100","22","1","2022-10-04 04:58:34","anonymous","TH","0.8999999761581421","1","63","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","22","","60+","","","","","",""
"427","2022-10-04 05:29:03","2022-10-04 05:33:31","0","100","267","1","2022-10-04 05:33:31","anonymous","TH","","1","26","0","1","1","10","8","1","1|2|3|4|5","83","7","6","4","0","1|2|3|4|5","2","1|2|3|4|5","52","12","22","14","0","1|2|3|4|5","7","75","25","1|2","3","51","49","1|2","3","5","2","4","5","1","ไทย","ไทย","ไทย","267","Complete","18-29","1","1","Control","Pass","FL_63","Control"
"428","2022-10-04 06:06:15","2022-10-04 06:06:38","0","100","22","1","2022-10-04 06:06:38","anonymous","TH","1","1","36","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","22","","30-39","","","","","",""
"429","2022-10-04 06:10:24","2022-10-04 06:11:19","0","100","54","1","2022-10-04 06:11:20","anonymous","TH","0.8999999761581421","1","68","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","54","","60+","","","","","",""
"430","2022-10-04 08:14:24","2022-10-04 08:17:15","0","100","171","1","2022-10-04 08:17:15","anonymous","TH","0.8999999761581421","1","29","0","1","1","7","7","2","1|2|3|4|5","0","63","37","0","0","1|2|3|4|5","2","1|2|3|4|5","43","39","18","0","0","1|2|3|4|5","6","39","61","1|2","3","20","80","1|2","3","6","2","5","5","1","ไทย","ไทย","ไทย","171","Speeder","18-29","0","0","Control","Pass","FL_88","Control"
"431","2022-10-04 09:06:10","2022-10-04 09:11:10","0","100","299","1","2022-10-04 09:11:12","anonymous","TH","1","1","66","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","299","","60+","","","","","",""
"432","2022-10-04 09:44:44","2022-10-04 09:45:28","0","100","43","1","2022-10-04 09:45:28","anonymous","TH","1","1","61","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","43","","60+","","","","","",""
"433","2022-10-04 09:54:24","2022-10-04 09:55:02","0","100","38","1","2022-10-04 09:55:02","anonymous","TH","1","1","27","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","38","","18-29","","","","","",""
"434","2022-10-04 10:07:55","2022-10-04 10:08:24","0","100","28","1","2022-10-04 10:08:24","anonymous","TH","1","1","38","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","28","","30-39","","","","","",""
"435","2022-10-04 10:05:48","2022-10-04 10:09:33","0","100","224","1","2022-10-04 10:09:33","anonymous","TH","1","1","48","0","1","1","10","10","2","1|2|3|4|5","0","20","0","0","80","1|2|3|4|5","2","1|2|3|4|5","80","20","0","0","0","1|2|3|4|5","5","80","20","1|2","3","82","18","1|2","2","7","2","5","8","1","ไทย","ไทย","ไทย","224","Complete","40-49","1","0","Intervention","Pass","FL_76","Intervention"
"436","2022-10-04 10:08:36","2022-10-04 10:10:28","0","100","111","1","2022-10-04 10:10:28","anonymous","TH","1","1","51","0","1","1","10","10","2","1|2|3|4|5","20","36","44","0","0","1|2|3|4|5","1","1|2|3|4|5","53","39","8","0","0","1|2|3|4|5","7","88","12","1|2","4","71","29","1|2","4","1","2","5","5","1","ไทย","ไทย","ไทย","111","Speeder","50-59","0","0","Control","Pass","FL_88","Control"
"437","2022-10-04 10:06:21","2022-10-04 10:10:50","0","100","269","1","2022-10-04 10:10:50","anonymous","TH","1","1","42","0","1","1","10","10","1","4|3|2|1|5","50","30","10","5","5","4|3|2|1|5","1","4|3|2|1|5","45","20","15","10","10","4|3|2|1|5","7","70","30","2|1","4","80","20","2|1","4","3","2","5","0","1","ไทย","ไทย","ไทย","269","Complete","40-49","1","1","Intervention","Pass","FL_63","Intervention"
"438","2022-10-04 10:11:06","2022-10-04 10:12:45","0","100","99","1","2022-10-04 10:12:45","anonymous","TH","1","1","36","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","99","","30-39","","","","","",""
"439","2022-10-04 10:16:48","2022-10-04 10:25:22","0","100","514","1","2022-10-04 10:25:23","anonymous","TH","0.8999999761581421","1","51","0","1","1","10","10","2","4|3|2|1|5","15","40","30","5","10","4|3|2|1|5","2","4|3|2|1|5","30","40","10","10","10","4|3|2|1|5","6","50","50","2|1","4","40","60","2|1","3","5","2","6","1","1","ไทย","ไทย","ไทย","514","Complete","50-59","0","1","Intervention","Pass","FL_64","Intervention"
"440","2022-10-04 10:25:40","2022-10-04 10:31:02","0","100","321","1","2022-10-04 10:31:02","anonymous","TH","1","1","54","0","1","1","10","10","2","1|2|3|4|5","30","54","0","0","16","1|2|3|4|5","2","1|2|3|4|5","36","56","0","0","8","1|2|3|4|5","6","60","40","1|2","4","16","84","1|2","3","5","2","5","5","2","ไทย","ไทย","ไทย","321","Complete","50-59","1","1","Control","Pass","FL_63","Control"
"441","2022-10-04 10:31:03","2022-10-04 10:31:54","0","100","51","1","2022-10-04 10:31:54","anonymous","TH","0.8999999761581421","1","56","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","51","","50-59","","","","","",""
"442","2022-10-04 10:33:27","2022-10-04 10:34:17","0","100","49","1","2022-10-04 10:34:17","anonymous","TH","1","1","49","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","49","","40-49","","","","","",""
"443","2022-10-04 10:21:15","2022-10-04 10:35:24","0","100","848","1","2022-10-04 10:35:25","anonymous","TH","0.8999999761581421","1","53","0","1","1","10","5","5","4|3|2|1|5","25","30","30","12","3","4|3|2|1|5","5","4|3|2|1|5","15","26","26","24","9","4|3|2|1|5","7","80","20","2|1","3","49","51","2|1","3","99","2","5","5","1","ไทย","ไทย","ไทย","848","Complete","50-59","0","0","Control","Pass","FL_88","Control"
"444","2022-10-04 10:28:14","2022-10-04 10:37:42","0","100","568","1","2022-10-04 10:37:43","anonymous","TH","1","1","51","0","1","1","10","10","1","1|2|3|4|5","54","41","5","0","0","1|2|3|4|5","3","1|2|3|4|5","33","33","20","8","6","1|2|3|4|5","7","21","79","1|2","4","0","100","1|2","4","6","2","5","1","1","ไทย","ไทย","ไทย","568","Complete","50-59","0","0","Intervention","Pass","FL_88","Intervention"
"445","2022-10-04 10:37:18","2022-10-04 10:38:04","0","100","46","1","2022-10-04 10:38:04","anonymous","TH","1","1","52","0","1","1","9","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","46","","50-59","","","","","FL_76",""
"446","2022-10-04 10:20:33","2022-10-04 10:39:06","0","100","1112","1","2022-10-04 10:39:06","anonymous","TH","1","1","55","0","1","1","10","10","2","1|2|3|4|5","40","30","0","0","30","1|2|3|4|5","2","1|2|3|4|5","25","25","20","0","30","1|2|3|4|5","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","1112","","50-59","0","1","","","FL_64","Intervention"
"447","2022-10-04 10:29:15","2022-10-04 10:59:19","0","100","1803","1","2022-10-04 10:59:19","anonymous","TH","1","1","50","0","1","1","7","8","2","4|3|2|1|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","1803","","50-59","","","","","FL_63",""
"448","2022-10-04 11:42:48","2022-10-04 11:46:47","0","100","238","1","2022-10-04 11:46:47","anonymous","TH","0.8999999761581421","1","22","0","1","1","10","10","1","4|3|2|1|5","61","25","14","0","0","4|3|2|1|5","2","4|3|2|1|5","23","36","16","0","25","4|3|2|1|5","4","33","67","2|1","3","46","54","2|1","3","7","2","5","5","3","ไทย","ไทย","ไทย","238","Complete","18-29","0","1","Control","Pass","FL_64","Control"
"449","2022-09-30 15:06:57","2022-09-30 15:09:22","0","64","144","0","2022-10-13 13:14:26","anonymous","TH","0.8999999761581421","1","33","0","1","1","5","4","","","","","","","","","1","4|3|2|1|5","25","30","0","30","15","4|3|2|1|5","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","144","","30-39","","","","","FL_64",""
"450","2022-09-30 15:23:04","2022-09-30 15:29:17","0","61","373","0","2022-10-13 13:14:39","anonymous","TH","1","1","68","1","1","1","10","10","","","","","","","","","3","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","373","","60+","","","","","FL_64",""
"451","2022-09-30 15:06:53","2022-09-30 15:08:29","0","59","96","0","2022-10-13 13:14:48","anonymous","TH","1","1","52","1","1","1","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","96","","50-59","","","","","FL_76",""
"452","2022-10-01 15:56:35","2022-10-01 16:08:51","0","86","735","0","2022-10-13 13:14:48","anonymous","TH","1","1","62","0","1","1","10","10","1","4|3|2|1|5","0","21","20","20","39","4|3|2|1|5","1","4|3|2|1|5","20","20","0","0","60","4|3|2|1|5","7","34","66","2|1","4","37","63","2|1","4","","","","","","ไทย","ไทย","ไทย","735","","60+","0","1","Control","","FL_64","Control"
"453","2022-09-30 15:23:50","2022-09-30 15:26:25","0","59","155","0","2022-10-13 13:14:50","anonymous","TH","1","1","58","1","1","1","10","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","155","","50-59","","","","","FL_76",""
"454","2022-10-01 10:44:49","2022-10-01 20:30:11","0","77","35122","0","2022-10-13 13:14:52","anonymous","TH","1","1","44","0","1","1","10","10","1","1|2|3|4|5","45","40","0","5","10","1|2|3|4|5","1","1|2|3|4|5","45","40","5","5","5","1|2|3|4|5","4","","","","","","","","","","","","","","ไทย","ไทย","ไทย","35122","","40-49","1","0","Intervention","","FL_76","Intervention"
"455","2022-09-29 12:33:49","2022-09-29 12:35:49","0","59","120","0","2022-10-13 13:14:54","anonymous","TH","1","1","43","0","1","1","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","120","","40-49","","","","","FL_88",""
"456","2022-10-02 06:26:04","2022-10-02 06:28:58","0","61","173","0","2022-10-13 13:15:02","anonymous","TH","1","1","25","1","1","1","10","10","2","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","173","","18-29","","","","","FL_63",""
"457","2022-09-30 15:27:26","2022-09-30 15:28:42","0","59","75","0","2022-10-13 13:15:08","anonymous","TH","1","1","42","1","1","1","9","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","75","","40-49","","","","","FL_63",""
"458","2022-09-30 15:33:44","2022-09-30 15:44:43","0","68","659","0","2022-10-13 13:15:11","anonymous","TH","1","1","70","1","1","1","0","10","1","4|3|2|1|5","0","80","0","0","20","4|3|2|1|5","2","4|3|2|1|5","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","659","","60+","","","","","FL_63",""
"459","2022-09-30 15:38:00","2022-09-30 15:57:12","0","59","1152","0","2022-10-13 13:15:16","anonymous","TH","0.8999999761581421","1","41","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","1152","","40-49","","","","","FL_76",""
"460","2022-09-30 17:41:14","2022-09-30 17:45:53","0","77","278","0","2022-10-13 13:15:31","anonymous","TH","1","1","61","1","1","1","10","10","1","4|3|2|1|5","0","0","0","100","0","4|3|2|1|5","5","4|3|2|1|5","100","0","0","0","0","4|3|2|1|5","7","","","","","","","","","","","","","","ไทย","ไทย","ไทย","278","","60+","1","0","Control","","FL_76","Control"
"461","2022-10-01 04:14:12","2022-10-01 04:19:18","0","59","306","0","2022-10-13 13:15:44","anonymous","TH","0.8999999761581421","1","61","0","1","1","10","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","306","","60+","","","","","FL_64",""
"462","2022-10-01 07:03:30","2022-10-01 07:10:17","0","75","407","0","2022-10-13 13:15:50","anonymous","TH","1","1","63","0","1","1","10","10","1","4|3|2|1|5","10","10","10","50","20","4|3|2|1|5","1","4|3|2|1|5","10","20","20","20","30","4|3|2|1|5","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","407","","60+","0","0","Control","","FL_88","Control"
"463","2022-10-02 02:20:01","2022-10-02 02:23:11","8","5","189","0","2022-10-13 13:15:57","anonymous","TH","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","189","","","","","","","",""
"464","2022-10-02 16:47:27","2022-10-02 16:59:08","0","61","701","0","2022-10-13 13:16:01","anonymous","TH","0.8999999761581421","1","69","0","1","1","1","1","1","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","701","","60+","","","","","FL_63",""
"465","2022-10-04 10:20:22","2022-10-04 10:27:13","0","66","410","0","2022-10-13 13:16:02","anonymous","TH","0.8999999761581421","1","58","0","1","1","10","10","2","1|2|3|4|5","15","40","12","18","15","1|2|3|4|5","","","","","","","","","","","","","","","","","","","","","","","ไทย","ไทย","ไทย","410","","50-59","","","","","FL_76",""
